prompt,label,category
What is the maximum cash limit allowed in the till drawer before a cash drop is required?,0,RETAIL_OPERATIONS
Detail the step-by-step procedure for performing a cash drop.,0,RETAIL_OPERATIONS
Which employees are authorized to perform cash drops and handle safe access?,0,RETAIL_OPERATIONS
How often should cash registers be spot-counted during a shift?,0,RETAIL_OPERATIONS
Describe the end-of-shift cash reconciliation process for each register.,0,RETAIL_OPERATIONS
What is the exact procedure for investigating and reporting cash discrepancies (over/short)?,0,RETAIL_OPERATIONS
What are the physical security measures in place for the store safe and cash room?,0,RETAIL_OPERATIONS
"Who maintains the key/combination log for the safe, and how is access controlled?",0,RETAIL_OPERATIONS
"What is the verification protocol for accepting large denomination currency ($50, $100)?",0,RETAIL_OPERATIONS
How should suspected counterfeit currency be handled and reported?,0,RETAIL_OPERATIONS
Outline the steps for preparing and securing daily bank deposits.,0,RETAIL_OPERATIONS
How are cash refunds and voids processed to prevent fraud?,0,RETAIL_OPERATIONS
What specific cash handling training modules are mandatory for new hires?,0,RETAIL_OPERATIONS
"How are cash handling zones monitored (e.g., CCTV, line of sight)?",0,RETAIL_OPERATIONS
What is the policy regarding personal funds brought into the cash wrap area?,0,RETAIL_OPERATIONS
"How are petty cash funds managed, disbursed, and replenished?",0,RETAIL_OPERATIONS
What is the procedure for handling foreign currency transactions?,0,RETAIL_OPERATIONS
How frequently are full store operational audits scheduled?,0,RETAIL_OPERATIONS
Which departments or external teams are responsible for conducting store audits?,0,RETAIL_OPERATIONS
What are the key components and areas assessed during a standard store audit?,0,RETAIL_OPERATIONS
What specific documents must be readily available for an auditor's review?,0,RETAIL_OPERATIONS
How are audit findings officially communicated to store management?,0,RETAIL_OPERATIONS
What is the required timeline for developing and implementing corrective action plans post-audit?,0,RETAIL_OPERATIONS
How is compliance with all cash handling procedures specifically verified during an audit?,0,RETAIL_OPERATIONS
What is the role and expected participation of the Store Manager during an audit?,0,RETAIL_OPERATIONS
How are physical inventory counts and stock accuracy validated during an audit?,0,RETAIL_OPERATIONS
What is the policy and procedure for unannounced audit visits?,0,RETAIL_OPERATIONS
How should a store prepare for a scheduled corporate audit?,0,RETAIL_OPERATIONS
What are the primary KPIs and metrics used to evaluate store performance during an audit?,0,RETAIL_OPERATIONS
How are data security and system access protocols reviewed as part of an audit?,0,RETAIL_OPERATIONS
Is there an official appeals process for challenging audit results or findings?,0,RETAIL_OPERATIONS
How are follow-up audits conducted to ensure previous issues have been resolved?,0,RETAIL_OPERATIONS
"What is the audit process for reviewing compliance with health, safety, and hygiene standards?",0,RETAIL_OPERATIONS
How do we optimize our current staffing levels for peak and off-peak hours?,0,STORE_OPERATIONS
What is our current employee turnover rate and what are the primary reasons behind it?,0,STORE_OPERATIONS
Are there any recurring patterns in employee absenteeism that need to be addressed?,0,STORE_OPERATIONS
"What training initiatives are in place for new hires, and how effective are they?",0,STORE_OPERATIONS
How do we measure employee productivity on the sales floor?,0,STORE_OPERATIONS
What is our strategy for cross-training employees across different departments to improve flexibility?,0,STORE_OPERATIONS
How effectively are we utilizing part-time versus full-time staff to meet operational demands?,0,STORE_OPERATIONS
What procedures are in place for regular performance reviews and constructive feedback?,0,STORE_OPERATIONS
Are there sufficient staff members trained in loss prevention protocols and procedures?,0,STORE_OPERATIONS
How do we address understaffing during unexpected employee absences or emergencies?,0,STORE_OPERATIONS
What is the established process for scheduling changes and employee requests?,0,STORE_OPERATIONS
How do we ensure fair distribution of difficult or less desirable shifts among staff?,0,STORE_OPERATIONS
What is our plan for recruiting and retaining quality employees in the long term?,0,STORE_OPERATIONS
How are employee grievances or conflicts typically resolved to maintain a positive work environment?,0,STORE_OPERATIONS
What initiatives are currently in place to boost employee morale and engagement?,0,STORE_OPERATIONS
Do we have a clear and communicated policy on employee use of personal devices during work hours?,0,STORE_OPERATIONS
"How often are staff meetings held to discuss operational updates, goals, and challenges?",0,STORE_OPERATIONS
What is the current accuracy rate of our inventory records?,0,STORE_OPERATIONS
How frequently do we conduct full store-wide inventory counts?,0,STORE_OPERATIONS
What specific methods are used for cycle counting particular product categories?,0,STORE_OPERATIONS
"How do we handle discrepancies found during inventory counts, from reconciliation to investigation?",0,STORE_OPERATIONS
Is there a designated and organized area for holding new shipments before they are stocked on shelves?,0,STORE_OPERATIONS
What is the protocol for damaged or unsellable merchandise discovered during counts or daily operations?,0,STORE_OPERATIONS
How do we ensure all merchandise is accurately accounted for when received from suppliers?,0,STORE_OPERATIONS
What technology or tools are we currently using to assist with inventory counting processes?,0,STORE_OPERATIONS
How do we track 'negative' inventory or items that show as in stock but are physically not found?,0,STORE_OPERATIONS
What is the precise process for adjusting inventory levels in the system after a physical count?,0,STORE_OPERATIONS
How do we effectively manage inventory stored in back stock versus merchandise displayed on the sales floor?,0,STORE_OPERATIONS
Are specific team members or departments responsible for conducting and overseeing inventory counts?,0,STORE_OPERATIONS
How do we prepare the store environment to ensure an accurate and efficient inventory count?,0,STORE_OPERATIONS
What is the impact of customer return merchandise on our overall inventory accuracy?,0,STORE_OPERATIONS
How do we identify and address slow-moving or obsolete inventory to prevent loss?,0,STORE_OPERATIONS
What is the procedure for auditing inventory counts conducted by third-party services?,0,STORE_OPERATIONS
How do we reconcile physical inventory counts with our point-of-sale (POS) system data?,0,STORE_OPERATIONS
"What is our current shrink percentage, and how does it compare to industry benchmarks or previous periods?",0,STORE_OPERATIONS
"What are the primary identified sources of shrink in our store (e.g., theft, damage, administrative error)?",0,STORE_OPERATIONS
Are there specific high-risk products or departments consistently experiencing higher shrink rates?,0,STORE_OPERATIONS
"What security measures are currently in place throughout the store (e.g., cameras, alarms, security tags)?",0,STORE_OPERATIONS
How often are comprehensive loss prevention audits conducted by internal or external teams?,0,STORE_OPERATIONS
"What specific training do all employees receive on identifying, deterring, and preventing various forms of theft?",0,STORE_OPERATIONS
What is the established protocol for handling suspected shoplifters or internal theft incidents?,0,STORE_OPERATIONS
Are there specific display strategies or merchandising techniques implemented to deter theft?,0,STORE_OPERATIONS
How do we manage customer returned merchandise to prevent potential return fraud?,0,STORE_OPERATIONS
What role do our point-of-sale (POS) systems play in identifying and flagging potential shrink?,0,STORE_OPERATIONS
"How do we secure our back room, receiving areas, and stockrooms to prevent unauthorized access?",0,STORE_OPERATIONS
What is our strategy for preventing vendor fraud or irregularities during deliveries?,0,STORE_OPERATIONS
"How do we safely and securely dispose of damaged, expired, or unsellable goods to prevent their theft or resale?",0,STORE_OPERATIONS
Are there regular checks or audits on cash register discrepancies and cash handling procedures?,0,STORE_OPERATIONS
"What is the procedure for reporting, investigating, and documenting incidents of theft or loss?",0,STORE_OPERATIONS
"What steps are taken to prevent administrative errors in pricing, receiving, or sales that contribute to shrink?",0,STORE_OPERATIONS
