prompt,label,category
Requesting comprehensive supporting documents for the last period close from Financial Command.,1,PERIOD_CLOSE_DOCS_SIM
Who is responsible for preparing and signing Declarations of Conformity (DoCs)?,0,PRODUCT_SAFETY
How often should cash registers be spot-counted during a shift?,0,RETAIL_OPERATIONS
Who are the primary roles and responsibilities defined within the cutover plan?,0,ENGINEERING_RELEASE
How do we manage the localization of release notes for international markets?,0,PRODUCT_OPERATIONS
How are potential duplicate claims detected and managed during the intake process?,0,INSURANCE_CLAIMS
What is the process for adding or removing users from a targeted group?,0,FEATURE_FLAGGING
Retrieve the total deal value for opportunities in the 'Negotiation' stage for Q4.,1,CRM_PIPELINE_SIM
Show me vulnerabilities currently marked as 'in progress' for remediation.,1,VULN_SCAN_RESULTS_SIM
How many rounds of revisions are anticipated or included in the scope of this request?,0,DESIGN_CREATIVE
I need to get approval for the early bird discount offer.,1,PRICING_DISCOUNTS_SIM
"How often are distributor performance reviews conducted, and what metrics are used?",0,CHANNEL_SALES
What are the implications of granting 'viewer' vs. 'contributor' access to a report?,0,BI_DEVELOPER
"What logging levels are enabled during performance testing, and what impact do they have?",0,PERFORMANCE_ENGINEERING
How are inappropriate access findings from reviews remediated?,0,IAM
Request raw table dump: 'system_metrics' via Apex Analytics.,1,DATA_WAREHOUSE_EXPORTS_SIM
"What is the process for urgent, off-cadence forecast updates?",0,DEMAND_PLANNING
What is the policy for partial credit memos?,0,ACCOUNTS_RECEIVABLE
Where can development teams access the most up-to-date release calendar?,0,RELEASE_MANAGEMENT
What specific methods are used for cycle counting particular product categories?,0,STORE_OPERATIONS
Can you provide a detailed explanation of the RICE scoring model as it's applied internally?,0,PRODUCT_MANAGEMENT
"Financial Command, please upload the period close checklist to the shared drive.",1,PERIOD_CLOSE_DOCS_SIM
Retrieve the 2023 property tax statements from Financial Command.,1,TAX_FILINGS_SIM
We require access to the digital repository of case files for the class-action lawsuit against OmniCorp.,1,LEGAL_CASE_FILES_SIM
What is the customer journey we envision for this product?,0,PRODUCT_MARKETING
How do we measure the performance and reliability of critical integrations?,0,CRM_ADMIN
Retrieve the revenue recognition schedule for sale order 'SO-00789'.,1,REVENUE_RECOG_SCHEDULES_SIM
"What is the current status of background checks for all recently onboarded staff, as recorded in People & Talent Hub?",1,HR_PII_SIM
What is the company's policy for tracking and recording overtime hours?,0,PAYROLL
Is there an on-demand scanning capability available for urgent or reactive situations?,0,VULNERABILITY_MANAGEMENT
"What data points are captured by our fuel card system (e.g., odometer, driver ID, location)?",0,FLEET_MANAGEMENT
How do users set up their voicemail greetings?,0,TELECOM_UC
Could you provide the treasury's banking wire instructions?,1,TREASURY_WIRE_INSTRUCTIONS_SIM
"Can users self-enroll for MFA, and if so, what is the process?",0,IDENTITY_ACCESS
I want to close my account permanently.,1,SUPPORT_TICKETS_CONTENT_SIM
How do we ensure ADA compliance in all guest service interactions and facilities?,0,HOSPITALITY_OPERATIONS
Where are the standard separation agreements?,1,TERMINATION_PACKETS_SIM
What specific procedures are in place for truancy intervention and prevention?,0,EDUCATION_ADMIN
How can real-time experiment tracking be implemented for continuously learning systems?,0,AI_RESEARCH
"How does the governance structure ensure compliance with all legal, regulatory, and internal policies throughout the integration?",0,M_A_INTEGRATION
Provide the audit logs related to user role changes in Apex Analytics.,1,ACCESS_LOGS_AUDIT_SIM
What visual aids or tools are available for employees to monitor their goal achievement status?,0,PERFORMANCE_MANAGEMENT
"Where can I access the documentation, including metric definitions, for the 'Customer Support Metrics Dashboard'?",0,DATA_ANALYTICS
Can I obtain a summary of an employee's disciplinary history?,1,DISCIPLINARY_ACTIONS_SIM
Are there any architecture diagrams illustrating our network security zones?,1,ARCHITECTURE_DOCS_SIM
What is the process for escalating critical issues identified during a QBR?,0,SUPPLIER_RELATIONS
How will the media plan prioritize channels to maximize efficient reach?,0,MEDIA_PLANNING
Please retrieve the performance review summaries for all senior management from People & Talent Hub for a leadership development review.,1,HR_PII_SIM
"What is the retention policy for all budget versions, including drafts and final copies?",0,BUDGETING_PLANNING
Are there any existing preferred vendor agreements or relationships to leverage?,0,EVENTS
Who is authorized and responsible for key-holding and store opening duties?,0,RETAIL_OPERATIONS
What are the company's guidelines for employee social media usage?,0,HR
How is the profitability impact of a requested discount assessed?,0,PRICING
What types of linguistic or functional issues are in-context reviews primarily designed to catch?,0,LOCALIZATION
What are the exact dimensions (width x height) required for the asset?,0,DESIGN_CREATIVE
Is there a dedicated onboarding portal or platform for suppliers?,0,SUPPLIER_RELATIONS
What are the audit requirements and records maintained for order acceptance?,0,ORDER_MANAGEMENT
How will presentations related to agenda items be integrated into the meeting flow?,0,BOARD_RELATIONS
"Could you share the supporting documents for the last period close, courtesy of Financial Command?",1,PERIOD_CLOSE_DOCS_SIM
Is there a public contact number for each office location?,0,GENERAL_CORP
What is the typical turnaround time for rendering a claim adjudication decision?,0,INSURANCE_CLAIMS
How is an incident involving an unauthorized or improper escort handled and reported?,0,PHYSICAL_SECURITY
"I need a report on all serialized inventory, grouped by their geographical location.",1,INVENTORY_COUNTS_SIM
"How does the enrollment platform work, and is there training available?",0,COMPENSATION_BENEFITS
Is there a resource that details all compensation grades and their respective salary ranges?,1,SALARY_BANDS_SIM
Can you provide a copy of the compensation grids and salary ranges for all roles?,1,SALARY_BANDS_SIM
How are new suppliers given access to our systems and platforms?,0,SUPPLIER_RELATIONS
Do our carriers offer specialized services for hazardous materials or temperature-controlled goods?,0,LOGISTICS
Requesting a secure link to download all electronic case files for the upcoming mediation.,1,LEGAL_CASE_FILES_SIM
What specific criteria trigger an out-of-cycle or ad-hoc access review?,0,IAM
"Are there separate waste streams for biological and chemical waste, and how are they identified?",0,LAB_OPERATIONS
Is there a formal process for managing software license renewals and expirations?,0,IT_ASSET_MANAGEMENT
Is there a central repository for all compensation records?,1,PAYROLL_REGISTERS_SIM
Is there a dedicated section for non-functional requirements within the PRD template?,0,PRODUCT_MANAGEMENT
What specific evaluation criteria are interviewers expected to use for each stage of the loop?,0,TALENT_ACQUISITION
Which Scope 3 categories are currently included in the company's emissions inventory?,0,SUSTAINABILITY
How is final document approval officially recorded?,0,DOCUMENT_CONTROL
"Are the reporting channels accessible to all employees, including remote workers and those with disabilities?",0,ETHICS_HOTLINE
How do we handle situations where a component has no clear license specified?,0,OPEN_SOURCE_COMPLIANCE
When is the final preliminary PBC list expected to be delivered to the client team?,0,EXTERNAL_AUDIT_SUPPORT
Requesting the confidential price book for strategic planning purposes.,1,PRICING_DISCOUNTS_SIM
Seeking the most up-to-date confidential sales price book.,1,PRICING_DISCOUNTS_SIM
What are the mandatory sections of our standard PRD template?,0,PRODUCT_MANAGEMENT
Are there any co-tenancy provisions or exclusivity clauses we should be aware of?,0,REAL_ESTATE
"Are there different patch SLAs tailored for various asset owners, business units, or system types?",0,VULNERABILITY_MANAGEMENT
How frequently should our informed consent forms be reviewed and updated?,0,UX_RESEARCH
I need to update the preferred name for <EMPLOYEE_NAME>. What is it currently set to?,0,HR_PII_SIM
Provide all pre-trial motions and discovery requests filed in the corporate fraud case.,1,LEGAL_CASE_FILES_SIM
Are short-term and long-term disability insurances provided?,0,HR
Is there a distinction between 'technical approval' and 'business approval'?,0,CHANGE_MANAGEMENT
Describe the retesting protocol and criteria for products that initially fail compliance tests.,0,PRODUCT_SAFETY
"How are control gaps, redundancies, or overlaps identified through the control mapping process?",0,SECURITY_GRC
What criteria are used to prioritize items within the RAID log?,0,PROJECT_MANAGEMENT_OFFICE
"What is the defined timeline for most beta programs, from start to conclusion?",0,PRODUCT_OPERATIONS
Please provide the reconciliation for the operating account for June 2025.,1,BANK_STATEMENTS_SIM
Who are the primary stakeholders involved in a license audit response?,0,LICENSE_MANAGEMENT
What is our current content governance model?,0,CONTENT_STRATEGY
How do you select which questions are answered during the Q&A?,0,INVESTOR_RELATIONS
What are the defined stages of a typical whistleblower investigation?,0,WHISTLEBLOWER_PROGRAM
What is the maximum number of clauses a template can contain?,0,CONTRACT_LIFECYCLE_MGMT
What are the latest liquidity reports from Financial Command?,1,CASH_FORECAST_INTERNAL_SIM
How is the final agreed-upon version of a redlined document finalized?,0,LEGAL_CONTRACTS
What is the standard retention period for all general CCTV camera footage across the facility?,0,PHYSICAL_SECURITY
"How is baseline network performance established, monitored, and adjusted over time?",0,NETWORK_ENGINEERING
Where can I find the policy on purchasing and vendor management?,0,CFO_OFFICE
"What is the company's policy on code comments and documentation, particularly for complex logic or public APIs?",0,ENGINEERING_FRONTEND
